"name","state_code","contribution_date","sum"
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-04,37.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-05,350.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-06,408.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-08,683.87
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-09,507.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-10,187.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-11,152.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-12,132.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-13,343.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-14,396.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-15,559.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-16,280.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-17,344.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-18,561.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-19,280.4
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-20,103.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-21,330.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-22,933.88
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-23,295.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-24,245.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-25,87.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-26,335.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-27,337.37
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-28,441.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-29,570.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-30,832.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-05-31,842.13
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-01,383.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-02,35.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-03,437.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-04,26.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-05,272.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-06,182.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-07,174.67000000000002
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-08,333.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-09,334.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-10,215.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-11,579.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-12,3220.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-13,209.28
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-14,911.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-15,392.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-16,572.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-17,925.67
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-18,1623.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-19,2303.78
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-20,4361.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-21,817.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-22,546.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-23,60.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-24,241.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-25,297.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-26,176.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-27,436.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-28,640.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-29,1048.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-06-30,769.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-01,1235.92
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-02,2633.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-03,981.7099999999999
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-04,142.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-05,609.3199999999999
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-06,475.26
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-07,401.67
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-08,778.92
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-09,520.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-10,814.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-11,701.9200000000001
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-12,490.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-13,26.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-14,236.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-15,1046.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-16,439.36
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-17,1502.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-18,328.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-19,649.15
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-20,221.5
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-21,392.75
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-22,1301.25
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-23,236.21
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-24,564.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-25,827.0
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-26,438.71000000000004
"DONALD J. TRUMP FOR PRESIDENT, INC.",AK,2019-07-27,573.62
