"name","state_code","contribution_date","sum"
SENATE LEADERSHIP FUND,MA,2020-08-18,250.0
SENATE LEADERSHIP FUND,MD,2020-07-20,100000.0
SENATE LEADERSHIP FUND,MD,2020-08-12,500.0
SENATE LEADERSHIP FUND,MI,2019-12-03,15000.0
SENATE LEADERSHIP FUND,MI,2019-12-12,50000.0
SENATE LEADERSHIP FUND,MI,2019-12-19,750000.0
SENATE LEADERSHIP FUND,MI,2020-02-20,100000.0
SENATE LEADERSHIP FUND,MI,2020-04-28,35000.0
SENATE LEADERSHIP FUND,MI,2020-05-13,250000.0
SENATE LEADERSHIP FUND,MI,2020-06-10,450000.0
SENATE LEADERSHIP FUND,MI,2020-08-02,10000.0
SENATE LEADERSHIP FUND,MI,2020-08-13,1000.0
SENATE LEADERSHIP FUND,MN,2020-08-27,2000.0
SENATE LEADERSHIP FUND,MO,2020-04-15,100000.0
SENATE LEADERSHIP FUND,MO,2020-07-02,250000.0
SENATE LEADERSHIP FUND,MO,2020-08-28,15000.0
SENATE LEADERSHIP FUND,NC,2019-07-24,2500.0
SENATE LEADERSHIP FUND,NC,2019-09-21,2500.0
SENATE LEADERSHIP FUND,NC,2019-11-20,2500.0
SENATE LEADERSHIP FUND,NC,2019-12-09,300.0
SENATE LEADERSHIP FUND,NC,2020-05-28,250.0
SENATE LEADERSHIP FUND,NC,2020-08-17,5000.0
SENATE LEADERSHIP FUND,NC,2020-08-18,5000.0
SENATE LEADERSHIP FUND,NC,2020-08-28,5000.0
SENATE LEADERSHIP FUND,NE,2020-08-08,250.0
SENATE LEADERSHIP FUND,NJ,2020-06-15,250000.0
SENATE LEADERSHIP FUND,NJ,2020-08-06,1000.0
SENATE LEADERSHIP FUND,NJ,2020-08-17,5000.0
SENATE LEADERSHIP FUND,NJ,2020-08-19,10000.0
SENATE LEADERSHIP FUND,NJ,2020-08-21,1000.0
SENATE LEADERSHIP FUND,NJ,2020-08-27,1000.0
SENATE LEADERSHIP FUND,NV,2020-04-30,300000.0
SENATE LEADERSHIP FUND,NV,2020-06-12,50000.0
SENATE LEADERSHIP FUND,NV,2020-06-15,25000000
SENATE LEADERSHIP FUND,NV,2020-07-13,15000.0
SENATE LEADERSHIP FUND,NV,2020-08-05,1500000.0
SENATE LEADERSHIP FUND,NV,2020-08-20,4000000.0
SENATE LEADERSHIP FUND,NV,2020-08-25,25000000
SENATE LEADERSHIP FUND,NY,2019-03-27,1000000.0
SENATE LEADERSHIP FUND,NY,2019-05-23,50000.0
SENATE LEADERSHIP FUND,NY,2019-08-15,250000.0
SENATE LEADERSHIP FUND,NY,2019-10-03,25000.0
SENATE LEADERSHIP FUND,NY,2019-10-31,1000000.0
SENATE LEADERSHIP FUND,NY,2020-02-12,10000000
SENATE LEADERSHIP FUND,NY,2020-04-20,25000.0
SENATE LEADERSHIP FUND,NY,2020-04-29,25000.0
SENATE LEADERSHIP FUND,NY,2020-04-30,250000.0
SENATE LEADERSHIP FUND,NY,2020-05-08,25000.0
SENATE LEADERSHIP FUND,NY,2020-06-03,25000.0
SENATE LEADERSHIP FUND,NY,2020-06-16,25000.0
SENATE LEADERSHIP FUND,NY,2020-07-01,10000000
SENATE LEADERSHIP FUND,NY,2020-07-03,50000.0
SENATE LEADERSHIP FUND,NY,2020-07-08,90000.0
SENATE LEADERSHIP FUND,NY,2020-08-11,50000.0
SENATE LEADERSHIP FUND,NY,2020-08-27,565000.0
SENATE LEADERSHIP FUND,OH,2020-01-28,50000.0
SENATE LEADERSHIP FUND,OH,2020-02-21,250000.0
SENATE LEADERSHIP FUND,OH,2020-05-20,200000.0
SENATE LEADERSHIP FUND,OH,2020-06-03,1000.0
SENATE LEADERSHIP FUND,OH,2020-07-18,500.0
SENATE LEADERSHIP FUND,OH,2020-07-21,500.0
SENATE LEADERSHIP FUND,OH,2020-08-04,250.0
SENATE LEADERSHIP FUND,OH,2020-08-29,500.0
