"name","state_code","contribution_date","sum"
SMP,AR,2019-06-20,1000.0
SMP,AR,2020-01-07,500.0
SMP,AR,2020-01-21,250.0
SMP,AR,2020-01-28,1000.0
SMP,AR,2020-02-17,250.0
SMP,AR,2020-02-24,100.0
SMP,AR,2020-02-27,10.0
SMP,AR,2020-03-09,25.0
SMP,AR,2020-03-16,200.0
SMP,AR,2020-03-18,500.0
SMP,AR,2020-03-26,50.0
SMP,AR,2020-03-30,1500.0
SMP,AR,2020-04-08,25.0
SMP,AR,2020-04-16,250.0
SMP,AR,2020-05-08,25.0
SMP,AR,2020-05-12,200.0
SMP,AR,2020-05-14,60.0
SMP,AR,2020-05-15,1100.0
SMP,AR,2020-05-18,350.0
SMP,AR,2020-05-21,60.0
SMP,AR,2020-05-24,450.0
SMP,AR,2020-05-27,130.2
SMP,AR,2020-05-28,10.0
SMP,AR,2020-05-29,10.0
SMP,AR,2020-06-03,250.0
SMP,AR,2020-06-04,36.0
SMP,AR,2020-06-07,50.0
SMP,AR,2020-06-09,2200.0
SMP,AR,2020-06-10,360.0
SMP,AR,2020-06-11,10.0
SMP,AR,2020-06-13,10.0
SMP,AR,2020-06-14,100.0
SMP,AR,2020-06-19,200.0
SMP,AR,2020-06-20,250.0
SMP,AR,2020-06-22,85.0
SMP,AR,2020-06-23,25.0
SMP,AR,2020-06-25,260.0
SMP,AR,2020-06-26,10.0
SMP,AR,2020-06-27,150.0
SMP,AR,2020-06-29,260.0
SMP,AR,2020-06-30,2000000.0
SMP,AR,2020-07-02,10.0
SMP,AR,2020-07-04,36.0
SMP,AR,2020-07-07,1130.0
SMP,AR,2020-07-08,20.0
SMP,AR,2020-07-09,200.0
SMP,AR,2020-07-10,300.0
SMP,AR,2020-07-11,4.0
SMP,AR,2020-07-15,1275.0
SMP,AR,2020-07-16,60.0
SMP,AR,2020-07-17,200.0
SMP,AR,2020-07-18,10.0
SMP,AR,2020-07-22,275.0
SMP,AR,2020-07-23,200.0
SMP,AR,2020-07-24,10.0
SMP,AR,2020-07-25,10.0
SMP,AR,2020-07-26,10.0
SMP,AR,2020-07-28,35.0
SMP,AR,2020-07-29,250.0
SMP,AR,2020-07-31,500.0
SMP,AR,2020-08-03,200.0
SMP,AR,2020-08-04,466.0
SMP,AR,2020-08-06,155.0
SMP,AR,2020-08-10,300.0
SMP,AR,2020-08-11,200.0
SMP,AR,2020-08-12,10.0
SMP,AR,2020-08-13,250.0
SMP,AR,2020-08-14,100.0
SMP,AR,2020-08-15,250.0
SMP,AR,2020-08-17,150.0
SMP,AR,2020-08-18,70.0
SMP,AR,2020-08-20,525.0
SMP,AR,2020-08-21,1710.0
SMP,AR,2020-08-22,300.0
SMP,AR,2020-08-24,50.0
SMP,AR,2020-08-25,100.0
SMP,AR,2020-08-26,500.0
SMP,AR,2020-08-28,785.0
SMP,AR,2020-08-30,45.0
SMP,AR,2020-08-31,300.0
SMP,AZ,2019-01-11,50.0
SMP,AZ,2019-01-17,350.0
SMP,AZ,2019-01-30,500.0
SMP,AZ,2019-01-31,150.0
SMP,AZ,2019-02-06,650.0
SMP,AZ,2019-02-14,100.0
SMP,AZ,2019-02-28,50.0
SMP,AZ,2019-03-01,50.0
SMP,AZ,2019-03-07,275.0
SMP,AZ,2019-03-13,150.0
SMP,AZ,2019-03-19,113.0
SMP,AZ,2019-03-20,200.0
SMP,AZ,2019-03-22,75.0
SMP,AZ,2019-03-27,75.0
SMP,AZ,2019-04-11,250.0
SMP,AZ,2019-04-15,113.0
SMP,AZ,2019-04-16,150.0
SMP,AZ,2019-04-18,150.0
SMP,AZ,2019-04-23,50.0
SMP,AZ,2019-04-25,100.0
SMP,AZ,2019-04-26,104.0
SMP,AZ,2019-05-01,750.0
SMP,AZ,2019-05-02,20.0
SMP,AZ,2019-05-06,50.0
SMP,AZ,2019-05-22,300.0
SMP,AZ,2019-05-29,300.0
SMP,AZ,2019-06-04,200.0
SMP,AZ,2019-06-06,163.0
SMP,AZ,2019-06-11,500.0
SMP,AZ,2019-06-17,100.0
SMP,AZ,2019-06-18,750.0
SMP,AZ,2019-06-20,35.0
SMP,AZ,2019-06-25,50.0
SMP,AZ,2019-06-27,150.0
SMP,AZ,2019-06-28,575.0
SMP,AZ,2020-01-04,450.0
SMP,AZ,2020-01-08,250.0
SMP,AZ,2020-01-09,200.0
SMP,AZ,2020-01-13,5000.0
SMP,AZ,2020-01-14,10000.0
SMP,AZ,2020-01-21,250.0
SMP,AZ,2020-01-28,750.0
SMP,AZ,2020-01-31,220.2
SMP,AZ,2020-02-05,100.0
SMP,AZ,2020-02-06,1000.0
SMP,AZ,2020-02-09,5000.0
SMP,AZ,2020-02-11,1250.0
SMP,AZ,2020-02-12,1375.0
SMP,AZ,2020-02-13,250.0
SMP,AZ,2020-02-18,800.0
SMP,AZ,2020-02-25,450.0
SMP,AZ,2020-02-26,450.0
SMP,AZ,2020-03-01,100.0
SMP,AZ,2020-03-02,5250.0
SMP,AZ,2020-03-04,25.0
SMP,AZ,2020-03-05,1000.0
SMP,AZ,2020-03-10,2600.0
SMP,AZ,2020-03-11,350.0
SMP,AZ,2020-03-12,775.0
SMP,AZ,2020-03-14,250.0
SMP,AZ,2020-03-16,200.0
SMP,AZ,2020-03-18,260.0
SMP,AZ,2020-03-23,2035.0
SMP,AZ,2020-03-26,500.0
SMP,AZ,2020-03-27,25.0
SMP,AZ,2020-03-30,50.0
SMP,AZ,2020-04-02,100.0
SMP,AZ,2020-04-09,50.0
SMP,AZ,2020-04-13,1000.0
SMP,AZ,2020-04-14,2960.0
SMP,AZ,2020-04-15,400.0
SMP,AZ,2020-04-16,100.0
SMP,AZ,2020-04-17,1350.0
SMP,AZ,2020-04-20,400.0
SMP,AZ,2020-04-21,500.0
SMP,AZ,2020-04-23,325.0
SMP,AZ,2020-04-24,1100.0
SMP,AZ,2020-04-29,350.0
SMP,AZ,2020-04-30,500.0
SMP,AZ,2020-05-04,50.0
SMP,AZ,2020-05-11,3295.0
SMP,AZ,2020-05-12,990.0
SMP,AZ,2020-05-14,1945.0
SMP,AZ,2020-05-15,750.0
SMP,AZ,2020-05-18,400.0
SMP,AZ,2020-05-20,2085.0
SMP,AZ,2020-05-21,1400.0
SMP,AZ,2020-05-22,1800.0
SMP,AZ,2020-05-23,250.0
SMP,AZ,2020-05-24,100.0
SMP,AZ,2020-05-27,250.0
SMP,AZ,2020-05-28,25.0
SMP,AZ,2020-05-29,225.0
SMP,AZ,2020-05-30,1250.0
SMP,AZ,2020-05-31,310.0
SMP,AZ,2020-06-02,3600.0
SMP,AZ,2020-06-03,250.0
SMP,AZ,2020-06-04,850.0
SMP,AZ,2020-06-05,260.0
SMP,AZ,2020-06-07,200.0
SMP,AZ,2020-06-08,275.0
SMP,AZ,2020-06-09,285.0
SMP,AZ,2020-06-11,35.0
SMP,AZ,2020-06-13,210.0
SMP,AZ,2020-06-14,1100.0
SMP,AZ,2020-06-15,100.0
SMP,AZ,2020-06-16,2225.0
SMP,AZ,2020-06-17,10410.0
SMP,AZ,2020-06-18,150.0
SMP,AZ,2020-06-19,725.0
SMP,AZ,2020-06-20,700.0
SMP,AZ,2020-06-21,200.0
SMP,AZ,2020-06-22,200.0
SMP,AZ,2020-06-23,175.0
SMP,AZ,2020-06-24,600.0
SMP,AZ,2020-06-25,7050.0
SMP,AZ,2020-06-26,525.0
SMP,AZ,2020-06-27,202.2
SMP,AZ,2020-06-29,360.0
SMP,AZ,2020-06-30,2650.0
SMP,AZ,2020-07-01,300.0
SMP,AZ,2020-07-02,800.0
SMP,AZ,2020-07-04,300.0
SMP,AZ,2020-07-05,25.0
SMP,AZ,2020-07-06,200.0
SMP,AZ,2020-07-07,985.0
SMP,AZ,2020-07-08,125.0
SMP,AZ,2020-07-09,1420.0
SMP,AZ,2020-07-10,2010.0
SMP,AZ,2020-07-12,550.0
SMP,AZ,2020-07-13,635.0
SMP,AZ,2020-07-14,1185.0
SMP,AZ,2020-07-15,2050.0
SMP,AZ,2020-07-16,110.0
SMP,AZ,2020-07-17,400.0
SMP,AZ,2020-07-19,25.0
SMP,AZ,2020-07-20,1895.0
SMP,AZ,2020-07-21,3000.0
SMP,AZ,2020-07-22,1150.0
SMP,AZ,2020-07-23,150.0
SMP,AZ,2020-07-24,205.0
SMP,AZ,2020-07-26,110.0
SMP,AZ,2020-07-27,6750.0
SMP,AZ,2020-07-28,325.0
SMP,AZ,2020-07-29,560.0
SMP,AZ,2020-07-30,1025.0
SMP,AZ,2020-07-31,1669.0
SMP,AZ,2020-08-02,125.0
SMP,AZ,2020-08-03,750.0
SMP,AZ,2020-08-04,1135.0
SMP,AZ,2020-08-05,100.0
SMP,AZ,2020-08-06,503.0
SMP,AZ,2020-08-07,525.0
SMP,AZ,2020-08-10,550.0
SMP,AZ,2020-08-11,2250.0
SMP,AZ,2020-08-12,225.0
SMP,AZ,2020-08-13,1480.0
SMP,AZ,2020-08-14,3480.0
SMP,AZ,2020-08-15,475.0
SMP,AZ,2020-08-16,1466.0
SMP,AZ,2020-08-17,170.0
SMP,AZ,2020-08-18,1460.0
SMP,AZ,2020-08-19,6400.0
SMP,AZ,2020-08-20,1515.0
SMP,AZ,2020-08-21,2345.0
SMP,AZ,2020-08-22,1175.0
SMP,AZ,2020-08-23,1275.0
SMP,AZ,2020-08-24,825.0
SMP,AZ,2020-08-25,1250.0
SMP,AZ,2020-08-26,8144.0
SMP,AZ,2020-08-27,1050.0
SMP,AZ,2020-08-28,3800.0
SMP,AZ,2020-08-29,13088.0
SMP,AZ,2020-08-30,1550.0
SMP,AZ,2020-08-31,685.0
SMP,CA,2019-01-03,380.0
SMP,CA,2019-01-04,50.0
SMP,CA,2019-01-06,100.0
SMP,CA,2019-01-07,350.0
SMP,CA,2019-01-08,5125.0
SMP,CA,2019-01-10,250.0
SMP,CA,2019-01-11,356.0
SMP,CA,2019-01-14,740.0
SMP,CA,2019-01-15,1450.0
SMP,CA,2019-01-16,2167.0
SMP,CA,2019-01-17,1750.0
SMP,CA,2019-01-18,1150.0
SMP,CA,2019-01-19,35.0
SMP,CA,2019-01-21,1125.0
SMP,CA,2019-01-22,3111.0
SMP,CA,2019-01-24,2383.0
SMP,CA,2019-01-25,2350.0
SMP,CA,2019-01-26,35.0
SMP,CA,2019-01-27,50.0
SMP,CA,2019-01-28,250.0
SMP,CA,2019-01-30,1305.0
SMP,CA,2019-01-31,100.0
SMP,CA,2019-02-01,1250.0
SMP,CA,2019-02-03,250.0
SMP,CA,2019-02-04,50.0
SMP,CA,2019-02-06,1650.0
SMP,CA,2019-02-07,100.0
SMP,CA,2019-02-08,5025.0
SMP,CA,2019-02-10,50.0
SMP,CA,2019-02-12,150.0
SMP,CA,2019-02-14,5636.0
SMP,CA,2019-02-16,150.0
SMP,CA,2019-02-17,750.0
SMP,CA,2019-02-19,35.0
SMP,CA,2019-02-20,40.0
SMP,CA,2019-02-21,875.0
SMP,CA,2019-02-26,2023.0
SMP,CA,2019-02-27,1500.0
SMP,CA,2019-02-28,1302.0
SMP,CA,2019-03-01,400.0
SMP,CA,2019-03-03,250.0
SMP,CA,2019-03-04,50.0
SMP,CA,2019-03-05,1418.0
SMP,CA,2019-03-06,100.0
SMP,CA,2019-03-07,238.0
SMP,CA,2019-03-08,6225.0
SMP,CA,2019-03-10,50.0
SMP,CA,2019-03-12,900.0
SMP,CA,2019-03-13,2069.0
SMP,CA,2019-03-14,590.0
SMP,CA,2019-03-15,50.0
SMP,CA,2019-03-16,150.0
SMP,CA,2019-03-17,250.0
SMP,CA,2019-03-18,740.0
SMP,CA,2019-03-19,845.0
SMP,CA,2019-03-20,1438.0
SMP,CA,2019-03-21,6445.0
SMP,CA,2019-03-22,1075.0
SMP,CA,2019-03-23,100.0
SMP,CA,2019-03-26,1733.0
SMP,CA,2019-03-27,575.0
SMP,CA,2019-03-28,225.0
SMP,CA,2019-04-01,250.0
SMP,CA,2019-04-02,550.0
SMP,CA,2019-04-03,285.0
SMP,CA,2019-04-04,175.0
SMP,CA,2019-04-06,100.0
SMP,CA,2019-04-07,100.0
SMP,CA,2019-04-08,25.0
SMP,CA,2019-04-10,550.0
SMP,CA,2019-04-11,2100.0
SMP,CA,2019-04-12,100.0
SMP,CA,2019-04-14,40.0
SMP,CA,2019-04-15,300.0
SMP,CA,2019-04-16,2213.0
SMP,CA,2019-04-17,2130.0
SMP,CA,2019-04-18,3810.0
SMP,CA,2019-04-19,35.0
SMP,CA,2019-04-20,500.0
SMP,CA,2019-04-21,25.0
SMP,CA,2019-04-23,5689.0
SMP,CA,2019-04-24,500.0
SMP,CA,2019-04-25,1450.0
SMP,CA,2019-04-26,660.0
SMP,CA,2019-04-27,50.0
SMP,CA,2019-04-29,250.0
SMP,CA,2019-04-30,6225.0
SMP,CA,2019-05-02,4145.2
SMP,CA,2019-05-03,438.0
SMP,CA,2019-05-04,50.0
SMP,CA,2019-05-06,350.0
SMP,CA,2019-05-07,100.0
SMP,CA,2019-05-08,1300.0
SMP,CA,2019-05-09,1025.0
SMP,CA,2019-05-10,50.0
SMP,CA,2019-05-12,100.0
SMP,CA,2019-05-13,550.0
SMP,CA,2019-05-14,2490.0
SMP,CA,2019-05-15,326.0
SMP,CA,2019-05-16,200.0
SMP,CA,2019-05-17,500.0
SMP,CA,2019-05-19,285.0
SMP,CA,2019-05-20,2705.0
SMP,CA,2019-05-21,25.0
SMP,CA,2019-05-22,251275.0
SMP,CA,2019-05-23,6197.0
SMP,CA,2019-05-24,2813.0
SMP,CA,2019-05-26,35.0
SMP,CA,2019-05-27,50.0
SMP,CA,2019-05-28,10852.0
SMP,CA,2019-05-29,5258.0
SMP,CA,2019-05-31,1470.0
SMP,CA,2019-06-03,4575.0
SMP,CA,2019-06-04,3975.0
SMP,CA,2019-06-06,5075.0
SMP,CA,2019-06-07,250.0
SMP,CA,2019-06-08,25.0
SMP,CA,2019-06-10,1000050.0
SMP,CA,2019-06-11,1720.0
SMP,CA,2019-06-12,100.0
SMP,CA,2019-06-13,2390.0
SMP,CA,2019-06-14,2080.0
SMP,CA,2019-06-16,1150.0
SMP,CA,2019-06-17,1850.0
SMP,CA,2019-06-18,3350.0
SMP,CA,2019-06-19,1785.0
SMP,CA,2019-06-20,4455.0
SMP,CA,2019-06-21,6188.0
SMP,CA,2019-06-24,535.0
SMP,CA,2019-06-25,6750.0
SMP,CA,2019-06-26,35.0
SMP,CA,2019-06-27,5350.0
SMP,CA,2019-06-28,5155.0
SMP,CA,2019-12-30,500.0
SMP,CA,2019-12-31,1250.0
SMP,CA,2020-01-02,2950.0
SMP,CA,2020-01-03,5300.0
SMP,CA,2020-01-04,2050.0
SMP,CA,2020-01-05,1000.0
SMP,CA,2020-01-06,3300.0
SMP,CA,2020-01-07,5000.0
SMP,CA,2020-01-08,4650.0
SMP,CA,2020-01-09,3950.0
SMP,CA,2020-01-10,1475.0
SMP,CA,2020-01-11,500.0
SMP,CA,2020-01-12,2700.0
SMP,CA,2020-01-13,5675.0
SMP,CA,2020-01-14,44560.0
SMP,CA,2020-01-15,252585.0
SMP,CA,2020-01-16,54700.0
SMP,CA,2020-01-17,500.0
SMP,CA,2020-01-18,500.0
SMP,CA,2020-01-19,500.0
SMP,CA,2020-01-20,10840.0
SMP,CA,2020-01-21,11400.0
SMP,CA,2020-01-22,2550.0
SMP,CA,2020-01-23,6300.0
SMP,CA,2020-01-24,60000.0
SMP,CA,2020-01-25,250.0
SMP,CA,2020-01-26,500.0
SMP,CA,2020-01-27,2150.0
SMP,CA,2020-01-28,6575.0
SMP,CA,2020-01-29,2500.0
SMP,CA,2020-01-30,8375.0
SMP,CA,2020-01-31,17275.0
SMP,CA,2020-02-01,500.0
SMP,CA,2020-02-02,2000.0
SMP,CA,2020-02-03,34600.0
SMP,CA,2020-02-04,4975.0
SMP,CA,2020-02-05,1500.0
SMP,CA,2020-02-06,10350.0
SMP,CA,2020-02-07,153500.0
SMP,CA,2020-02-08,800.0
SMP,CA,2020-02-09,1500.0
SMP,CA,2020-02-10,20225.0
SMP,CA,2020-02-11,15863.0
SMP,CA,2020-02-12,7750.0
SMP,CA,2020-02-13,2275.0
SMP,CA,2020-02-14,5375.0
SMP,CA,2020-02-15,1025.0
SMP,CA,2020-02-16,3050.0
SMP,CA,2020-02-17,7700.0
SMP,CA,2020-02-18,35555.0
SMP,CA,2020-02-19,2250.0
SMP,CA,2020-02-20,358300.0
SMP,CA,2020-02-21,3860.0
SMP,CA,2020-02-22,425.0
SMP,CA,2020-02-23,1400.0
SMP,CA,2020-02-24,255410.0
SMP,CA,2020-02-25,522725.0
SMP,CA,2020-02-26,11040.0
SMP,CA,2020-02-27,4300.0
SMP,CA,2020-02-28,4500.0
SMP,CA,2020-02-29,1001250.0
SMP,CA,2020-03-01,1350.0
SMP,CA,2020-03-02,4363.0
SMP,CA,2020-03-03,10300.0
SMP,CA,2020-03-04,700.0
SMP,CA,2020-03-05,11825.0
SMP,CA,2020-03-06,4125.0
SMP,CA,2020-03-07,1660.0
SMP,CA,2020-03-08,3300.0
SMP,CA,2020-03-09,7485.0
SMP,CA,2020-03-10,15458.0
SMP,CA,2020-03-11,3281.0
SMP,CA,2020-03-12,6795.0
SMP,CA,2020-03-13,1000.0
SMP,CA,2020-03-14,1590.0
SMP,CA,2020-03-15,500.0
SMP,CA,2020-03-16,11665.0
SMP,CA,2020-03-17,1335.0
SMP,CA,2020-03-18,13260.0
SMP,CA,2020-03-19,1007260.0
SMP,CA,2020-03-20,1960.0
SMP,CA,2020-03-22,100.0
SMP,CA,2020-03-23,6625.0
SMP,CA,2020-03-24,8556.0
SMP,CA,2020-03-25,152225.22
SMP,CA,2020-03-26,9754.0
SMP,CA,2020-03-27,685.0
SMP,CA,2020-03-28,2700.0
SMP,CA,2020-03-29,525.0
SMP,CA,2020-03-30,2005.0
SMP,CA,2020-03-31,7965.0
SMP,CA,2020-04-01,6080.0
SMP,CA,2020-04-02,4130.0
SMP,CA,2020-04-03,1537.12
SMP,CA,2020-04-04,1950.0
SMP,CA,2020-04-05,3200.0
SMP,CA,2020-04-06,4935.0
SMP,CA,2020-04-07,9110.0
SMP,CA,2020-04-08,3265.0
SMP,CA,2020-04-09,6570.0
SMP,CA,2020-04-10,1035.0
SMP,CA,2020-04-11,1151.0
SMP,CA,2020-04-12,230.0
SMP,CA,2020-04-13,8040.0
SMP,CA,2020-04-14,7720.0
SMP,CA,2020-04-15,12935.0
SMP,CA,2020-04-16,11010.0
SMP,CA,2020-04-17,5909.0
SMP,CA,2020-04-18,1385.0
SMP,CA,2020-04-19,260.0
SMP,CA,2020-04-20,256325.0
SMP,CA,2020-04-21,53750.0
SMP,CA,2020-04-22,7690.0
SMP,CA,2020-04-23,3460.0
SMP,CA,2020-04-24,3156.0
SMP,CA,2020-04-25,1730.0
SMP,CA,2020-04-26,3510.0
SMP,CA,2020-04-27,4773.0
SMP,CA,2020-04-28,905.0
SMP,CA,2020-04-29,1240.0
SMP,CA,2020-04-30,2310.0
SMP,CA,2020-05-01,1375.0
SMP,CA,2020-05-02,5250.0
SMP,CA,2020-05-03,3600.0
SMP,CA,2020-05-04,1120.0
SMP,CA,2020-05-05,1150.0
SMP,CA,2020-05-06,4045.0
SMP,CA,2020-05-07,24310.0
SMP,CA,2020-05-08,2010.0
SMP,CA,2020-05-09,975.0
SMP,CA,2020-05-10,415.0
SMP,CA,2020-05-11,384041.0
SMP,CA,2020-05-12,60391.0
SMP,CA,2020-05-13,6455.0
SMP,CA,2020-05-14,14805.0
SMP,CA,2020-05-15,96740.0
SMP,CA,2020-05-16,2420.0
SMP,CA,2020-05-17,350.0
SMP,CA,2020-05-18,14290.0
SMP,CA,2020-05-19,107320.0
SMP,CA,2020-05-20,44916.0
SMP,CA,2020-05-21,17430.0
SMP,CA,2020-05-22,6770.0
SMP,CA,2020-05-23,14225.0
SMP,CA,2020-05-24,11531.0
SMP,CA,2020-05-25,5210.0
SMP,CA,2020-05-26,265695.0
SMP,CA,2020-05-27,13075.0
SMP,CA,2020-05-28,13079.0
SMP,CA,2020-05-29,253700.0
SMP,CA,2020-05-30,7775.0
SMP,CA,2020-05-31,3240.0
SMP,CA,2020-06-01,1700.0
SMP,CA,2020-06-02,31284.15
SMP,CA,2020-06-03,6005.0
SMP,CA,2020-06-04,8235.0
SMP,CA,2020-06-05,5505.85
SMP,CA,2020-06-06,7075.0
SMP,CA,2020-06-07,14096.0
SMP,CA,2020-06-08,6681.0
SMP,CA,2020-06-09,28118.0
SMP,CA,2020-06-10,13868.22
SMP,CA,2020-06-11,32164.4
SMP,CA,2020-06-12,127088.0
SMP,CA,2020-06-13,19151.0
SMP,CA,2020-06-14,14415.0
SMP,CA,2020-06-15,4825.0
SMP,CA,2020-06-16,23565.0
SMP,CA,2020-06-17,19395.0
SMP,CA,2020-06-18,5326.0
SMP,CA,2020-06-19,16383.0
SMP,CA,2020-06-20,11355.0
SMP,CA,2020-06-21,6031.0
SMP,CA,2020-06-22,256965.0
SMP,CA,2020-06-23,7455.0
SMP,CA,2020-06-24,206441.0
SMP,CA,2020-06-25,1063625.0
SMP,CA,2020-06-26,3004157.0
SMP,CA,2020-06-27,21620.0
SMP,CA,2020-06-28,3850.0
SMP,CA,2020-06-29,31925.0
SMP,CA,2020-06-30,776720.0
SMP,CA,2020-07-01,6001.0
SMP,CA,2020-07-02,2016887.0
SMP,CA,2020-07-03,6410.0
SMP,CA,2020-07-04,1350.0
SMP,CA,2020-07-05,3210.0
SMP,CA,2020-07-06,23285.0
SMP,CA,2020-07-07,8681.0
SMP,CA,2020-07-08,12057.0
SMP,CA,2020-07-09,27250.0
SMP,CA,2020-07-10,282020.0
SMP,CA,2020-07-11,4000.0
SMP,CA,2020-07-12,3358.0
SMP,CA,2020-07-13,1263518.33
SMP,CA,2020-07-14,12860.0
SMP,CA,2020-07-15,77250.0
SMP,CA,2020-07-16,15585.0
SMP,CA,2020-07-17,15368.0
SMP,CA,2020-07-18,2211.0
SMP,CA,2020-07-19,3120.0
SMP,CA,2020-07-20,45235.0
SMP,CA,2020-07-21,121926.0
SMP,CA,2020-07-22,24787.0
SMP,CA,2020-07-23,262118.0
SMP,CA,2020-07-24,168916.2
SMP,CA,2020-07-25,7381.0
SMP,CA,2020-07-26,4890.0
SMP,CA,2020-07-27,13808.0
SMP,CA,2020-07-28,54975.0
SMP,CA,2020-07-29,1098870.0
SMP,CA,2020-07-30,6100.0
SMP,CA,2020-07-31,122338.0
SMP,CA,2020-08-01,11567.18
SMP,CA,2020-08-02,2482.0
SMP,CA,2020-08-03,257580.0
SMP,CA,2020-08-04,53671.0
SMP,CA,2020-08-05,35652.0
SMP,CA,2020-08-06,15810.0
SMP,CA,2020-08-07,306889.0
SMP,CA,2020-08-08,6266.0
SMP,CA,2020-08-09,9432.0
SMP,CA,2020-08-10,17143.33
SMP,CA,2020-08-11,265977.0
SMP,CA,2020-08-12,12868.0
SMP,CA,2020-08-13,533659.5100000001
SMP,CA,2020-08-14,65534.33
SMP,CA,2020-08-15,10995.2
SMP,CA,2020-08-16,18991.0
