"name","state_code","contribution_date","sum"
BIDEN FOR PRESIDENT,AE,2019-03-09,25.0
BIDEN FOR PRESIDENT,AE,2019-03-14,100.0
BIDEN FOR PRESIDENT,AE,2019-04-09,25.0
BIDEN FOR PRESIDENT,AE,2019-05-05,100.0
BIDEN FOR PRESIDENT,AE,2019-05-09,25.0
BIDEN FOR PRESIDENT,AE,2019-05-13,250.0
BIDEN FOR PRESIDENT,AE,2019-06-09,25.0
BIDEN FOR PRESIDENT,AE,2019-06-16,250.0
BIDEN FOR PRESIDENT,AE,2019-07-09,25.0
BIDEN FOR PRESIDENT,AE,2019-07-31,250.0
BIDEN FOR PRESIDENT,AE,2019-08-09,25.0
BIDEN FOR PRESIDENT,AE,2019-09-07,250.0
BIDEN FOR PRESIDENT,AE,2019-09-09,25.0
BIDEN FOR PRESIDENT,AE,2019-09-12,12.0
BIDEN FOR PRESIDENT,AE,2019-09-23,5.0
BIDEN FOR PRESIDENT,AE,2019-09-25,15.0
BIDEN FOR PRESIDENT,AE,2019-09-27,250.0
BIDEN FOR PRESIDENT,AE,2019-09-29,5.0
BIDEN FOR PRESIDENT,AE,2019-09-30,7.0
BIDEN FOR PRESIDENT,AE,2019-10-04,50.0
BIDEN FOR PRESIDENT,AE,2019-10-06,125.0
BIDEN FOR PRESIDENT,AE,2019-10-08,15.0
BIDEN FOR PRESIDENT,AE,2019-10-09,25.0
BIDEN FOR PRESIDENT,AE,2019-10-24,78.0
BIDEN FOR PRESIDENT,AE,2019-10-25,15.0
BIDEN FOR PRESIDENT,AE,2019-10-29,42.0
BIDEN FOR PRESIDENT,AE,2019-10-30,8.0
BIDEN FOR PRESIDENT,AE,2019-10-31,100.0
BIDEN FOR PRESIDENT,AE,2019-11-09,67.0
BIDEN FOR PRESIDENT,AE,2019-11-20,15.0
BIDEN FOR PRESIDENT,AE,2019-11-21,8.0
BIDEN FOR PRESIDENT,AE,2019-11-23,56.0
BIDEN FOR PRESIDENT,AE,2019-11-25,25.0
BIDEN FOR PRESIDENT,AE,2019-12-02,40.0
BIDEN FOR PRESIDENT,AE,2019-12-05,150.0
BIDEN FOR PRESIDENT,AE,2019-12-09,25.0
BIDEN FOR PRESIDENT,AE,2019-12-12,10.0
BIDEN FOR PRESIDENT,AE,2019-12-16,27.0
BIDEN FOR PRESIDENT,AE,2019-12-20,12.0
BIDEN FOR PRESIDENT,AE,2019-12-23,5.0
BIDEN FOR PRESIDENT,AE,2019-12-25,20.0
BIDEN FOR PRESIDENT,AE,2019-12-28,25.0
BIDEN FOR PRESIDENT,AE,2019-12-29,128.0
BIDEN FOR PRESIDENT,AE,2019-12-30,10.0
BIDEN FOR PRESIDENT,AE,2019-12-31,7.0
BIDEN FOR PRESIDENT,AE,2020-01-03,25.0
BIDEN FOR PRESIDENT,AE,2020-01-04,5.0
BIDEN FOR PRESIDENT,AE,2020-01-05,25.0
BIDEN FOR PRESIDENT,AE,2020-01-06,20.0
BIDEN FOR PRESIDENT,AE,2020-01-09,25.0
BIDEN FOR PRESIDENT,AE,2020-01-10,10.0
BIDEN FOR PRESIDENT,AE,2020-01-11,25.0
BIDEN FOR PRESIDENT,AE,2020-01-12,10.0
BIDEN FOR PRESIDENT,AE,2020-01-13,300.0
BIDEN FOR PRESIDENT,AE,2020-01-14,130.0
BIDEN FOR PRESIDENT,AE,2020-01-15,12.0
BIDEN FOR PRESIDENT,AE,2020-01-16,5.0
BIDEN FOR PRESIDENT,AE,2020-01-19,67.0
BIDEN FOR PRESIDENT,AE,2020-01-20,5.0
BIDEN FOR PRESIDENT,AE,2020-01-21,38.0
BIDEN FOR PRESIDENT,AE,2020-01-25,140.0
BIDEN FOR PRESIDENT,AE,2020-01-26,40.0
BIDEN FOR PRESIDENT,AE,2020-01-28,90.0
BIDEN FOR PRESIDENT,AE,2020-01-30,70.0
BIDEN FOR PRESIDENT,AE,2020-01-31,50.0
BIDEN FOR PRESIDENT,AE,2020-02-02,50.0
BIDEN FOR PRESIDENT,AE,2020-02-03,95.0
BIDEN FOR PRESIDENT,AE,2020-02-04,250.0
BIDEN FOR PRESIDENT,AE,2020-02-05,18.0
BIDEN FOR PRESIDENT,AE,2020-02-06,23.0
BIDEN FOR PRESIDENT,AE,2020-02-07,136.0
BIDEN FOR PRESIDENT,AE,2020-02-09,50.0
BIDEN FOR PRESIDENT,AE,2020-02-10,310.0
BIDEN FOR PRESIDENT,AE,2020-02-11,104.0
BIDEN FOR PRESIDENT,AE,2020-02-12,60.03
BIDEN FOR PRESIDENT,AE,2020-02-14,115.0
BIDEN FOR PRESIDENT,AE,2020-02-15,11.0
BIDEN FOR PRESIDENT,AE,2020-02-16,105.0
BIDEN FOR PRESIDENT,AE,2020-02-19,20.0
BIDEN FOR PRESIDENT,AE,2020-02-20,118.0
BIDEN FOR PRESIDENT,AE,2020-02-21,201.0
BIDEN FOR PRESIDENT,AE,2020-02-22,116.0
BIDEN FOR PRESIDENT,AE,2020-02-23,76.0
BIDEN FOR PRESIDENT,AE,2020-02-24,204.0
BIDEN FOR PRESIDENT,AE,2020-02-25,143.0
BIDEN FOR PRESIDENT,AE,2020-02-26,258.0
BIDEN FOR PRESIDENT,AE,2020-02-27,285.0
BIDEN FOR PRESIDENT,AE,2020-02-28,108.0
BIDEN FOR PRESIDENT,AE,2020-02-29,550.0
BIDEN FOR PRESIDENT,AE,2020-03-01,2585.0
BIDEN FOR PRESIDENT,AE,2020-03-02,1150.0
BIDEN FOR PRESIDENT,AE,2020-03-03,250.0
BIDEN FOR PRESIDENT,AE,2020-03-05,30.0
BIDEN FOR PRESIDENT,AE,2020-03-07,108.0
BIDEN FOR PRESIDENT,AE,2020-03-09,33.0
BIDEN FOR PRESIDENT,AE,2020-03-11,20.0
BIDEN FOR PRESIDENT,AE,2020-03-12,10.0
BIDEN FOR PRESIDENT,AE,2020-03-13,2000.0
BIDEN FOR PRESIDENT,AE,2020-03-14,250.0
BIDEN FOR PRESIDENT,AE,2020-03-15,235.0
BIDEN FOR PRESIDENT,AE,2020-03-19,25.0
BIDEN FOR PRESIDENT,AE,2020-03-20,50.0
BIDEN FOR PRESIDENT,AE,2020-03-22,125.0
BIDEN FOR PRESIDENT,AE,2020-03-23,25.0
BIDEN FOR PRESIDENT,AE,2020-03-25,35.0
BIDEN FOR PRESIDENT,AE,2020-03-26,65.0
BIDEN FOR PRESIDENT,AE,2020-03-29,150.0
BIDEN FOR PRESIDENT,AE,2020-03-30,100.0
BIDEN FOR PRESIDENT,AE,2020-03-31,118.0
BIDEN FOR PRESIDENT,AE,2020-04-01,25.0
BIDEN FOR PRESIDENT,AE,2020-04-02,135.0
BIDEN FOR PRESIDENT,AE,2020-04-03,8.0
BIDEN FOR PRESIDENT,AE,2020-04-05,110.0
BIDEN FOR PRESIDENT,AE,2020-04-06,158.0
BIDEN FOR PRESIDENT,AE,2020-04-08,290.0
BIDEN FOR PRESIDENT,AE,2020-04-09,136.0
BIDEN FOR PRESIDENT,AE,2020-04-10,520.0
BIDEN FOR PRESIDENT,AE,2020-04-12,150.0
BIDEN FOR PRESIDENT,AE,2020-04-13,50.0
BIDEN FOR PRESIDENT,AE,2020-04-14,1495.0
BIDEN FOR PRESIDENT,AE,2020-04-15,2654.0
BIDEN FOR PRESIDENT,AE,2020-04-16,1515.0
BIDEN FOR PRESIDENT,AE,2020-04-17,20.0
BIDEN FOR PRESIDENT,AE,2020-04-18,15.0
BIDEN FOR PRESIDENT,AE,2020-04-19,675.0
BIDEN FOR PRESIDENT,AE,2020-04-20,70.0
BIDEN FOR PRESIDENT,AE,2020-04-21,50.0
BIDEN FOR PRESIDENT,AE,2020-04-23,332.0
BIDEN FOR PRESIDENT,AE,2020-04-24,425.0
BIDEN FOR PRESIDENT,AE,2020-04-25,872.0
BIDEN FOR PRESIDENT,AE,2020-04-26,50.0
BIDEN FOR PRESIDENT,AE,2020-04-27,2065.0
BIDEN FOR PRESIDENT,AE,2020-04-28,136.0
BIDEN FOR PRESIDENT,AE,2020-04-29,25.0
BIDEN FOR PRESIDENT,AE,2020-04-30,385.0
BIDEN FOR PRESIDENT,AE,2020-05-02,100.0
BIDEN FOR PRESIDENT,AE,2020-05-03,50.0
BIDEN FOR PRESIDENT,AE,2020-05-04,190.0
BIDEN FOR PRESIDENT,AE,2020-05-05,10.0
BIDEN FOR PRESIDENT,AE,2020-05-06,8.0
BIDEN FOR PRESIDENT,AE,2020-05-07,60.0
BIDEN FOR PRESIDENT,AE,2020-05-08,320.0
BIDEN FOR PRESIDENT,AE,2020-05-09,25.0
BIDEN FOR PRESIDENT,AE,2020-05-10,75.0
BIDEN FOR PRESIDENT,AE,2020-05-11,340.0
BIDEN FOR PRESIDENT,AE,2020-05-12,5.0
BIDEN FOR PRESIDENT,AE,2020-05-13,167.0
BIDEN FOR PRESIDENT,AE,2020-05-14,18.0
BIDEN FOR PRESIDENT,AE,2020-05-15,184.75
BIDEN FOR PRESIDENT,AE,2020-05-16,905.0
BIDEN FOR PRESIDENT,AE,2020-05-17,150.0
BIDEN FOR PRESIDENT,AE,2020-05-18,120.0
BIDEN FOR PRESIDENT,AE,2020-05-19,239.0
BIDEN FOR PRESIDENT,AE,2020-05-20,1782.56
BIDEN FOR PRESIDENT,AE,2020-05-21,331.0
BIDEN FOR PRESIDENT,AE,2020-05-22,200.0
BIDEN FOR PRESIDENT,AE,2020-05-23,8.0
BIDEN FOR PRESIDENT,AE,2020-05-24,114.75
BIDEN FOR PRESIDENT,AE,2020-05-25,140.0
BIDEN FOR PRESIDENT,AE,2020-05-26,96.0
BIDEN FOR PRESIDENT,AE,2020-05-28,110.0
BIDEN FOR PRESIDENT,AE,2020-05-29,423.0
BIDEN FOR PRESIDENT,AE,2020-05-30,2800.0
BIDEN FOR PRESIDENT,AE,2020-05-31,697.0
BIDEN FOR PRESIDENT,AE,2020-06-01,409.0
BIDEN FOR PRESIDENT,AE,2020-06-02,1410.0
BIDEN FOR PRESIDENT,AE,2020-06-03,35.1
BIDEN FOR PRESIDENT,AE,2020-06-04,205.0
BIDEN FOR PRESIDENT,AE,2020-06-05,10.0
BIDEN FOR PRESIDENT,AE,2020-06-06,850.0
BIDEN FOR PRESIDENT,AE,2020-06-07,125.0
BIDEN FOR PRESIDENT,AE,2020-06-08,3300.0
BIDEN FOR PRESIDENT,AE,2020-06-09,75.0
BIDEN FOR PRESIDENT,AE,2020-06-10,632.0
BIDEN FOR PRESIDENT,AE,2020-06-11,38.0
BIDEN FOR PRESIDENT,AE,2020-06-12,164.0
BIDEN FOR PRESIDENT,AE,2020-06-13,1255.0
BIDEN FOR PRESIDENT,AE,2020-06-14,225.0
BIDEN FOR PRESIDENT,AE,2020-06-16,553.0
BIDEN FOR PRESIDENT,AE,2020-06-17,5.0
BIDEN FOR PRESIDENT,AE,2020-06-18,2117.0
BIDEN FOR PRESIDENT,AE,2020-06-19,64.0
BIDEN FOR PRESIDENT,AE,2020-06-21,275.0
BIDEN FOR PRESIDENT,AE,2020-06-22,225.0
BIDEN FOR PRESIDENT,AE,2020-06-23,1110.0
BIDEN FOR PRESIDENT,AE,2020-06-24,50.0
BIDEN FOR PRESIDENT,AE,2020-06-25,347.0
BIDEN FOR PRESIDENT,AE,2020-06-26,50.0
BIDEN FOR PRESIDENT,AE,2020-06-28,3475.0
BIDEN FOR PRESIDENT,AE,2020-06-29,463.0
BIDEN FOR PRESIDENT,AE,2020-06-30,710.0
BIDEN FOR PRESIDENT,AE,2020-07-01,1540.0
BIDEN FOR PRESIDENT,AE,2020-07-02,205.45
BIDEN FOR PRESIDENT,AE,2020-07-03,501.89
BIDEN FOR PRESIDENT,AE,2020-07-04,250.0
BIDEN FOR PRESIDENT,AE,2020-07-05,735.0
BIDEN FOR PRESIDENT,AE,2020-07-06,1050.0
BIDEN FOR PRESIDENT,AE,2020-07-07,5425.0
BIDEN FOR PRESIDENT,AE,2020-07-08,58.0
BIDEN FOR PRESIDENT,AE,2020-07-09,55.0
BIDEN FOR PRESIDENT,AE,2020-07-10,183.45999999999998
BIDEN FOR PRESIDENT,AE,2020-07-11,835.0
BIDEN FOR PRESIDENT,AE,2020-07-12,128.0
BIDEN FOR PRESIDENT,AE,2020-07-13,346.0
BIDEN FOR PRESIDENT,AE,2020-07-14,408.0
BIDEN FOR PRESIDENT,AE,2020-07-15,330.0
BIDEN FOR PRESIDENT,AE,2020-07-16,568.0
BIDEN FOR PRESIDENT,AE,2020-07-17,178.0
BIDEN FOR PRESIDENT,AE,2020-07-18,327.58
BIDEN FOR PRESIDENT,AE,2020-07-19,525.0
BIDEN FOR PRESIDENT,AE,2020-07-20,526.0
BIDEN FOR PRESIDENT,AE,2020-07-21,675.0
BIDEN FOR PRESIDENT,AE,2020-07-22,187.5
BIDEN FOR PRESIDENT,AE,2020-07-23,105.0
BIDEN FOR PRESIDENT,AE,2020-07-24,125.0
BIDEN FOR PRESIDENT,AE,2020-07-25,120.0
BIDEN FOR PRESIDENT,AE,2020-07-26,625.0
BIDEN FOR PRESIDENT,AE,2020-07-27,50.0
BIDEN FOR PRESIDENT,AE,2020-07-28,649.0
BIDEN FOR PRESIDENT,AE,2020-07-29,925.0
BIDEN FOR PRESIDENT,AE,2020-07-30,637.0
BIDEN FOR PRESIDENT,AE,2020-07-31,515.0
BIDEN FOR PRESIDENT,AE,2020-08-01,556.02
BIDEN FOR PRESIDENT,AE,2020-08-02,275.0
BIDEN FOR PRESIDENT,AE,2020-08-03,100.0
BIDEN FOR PRESIDENT,AE,2020-08-04,550.0
BIDEN FOR PRESIDENT,AE,2020-08-05,93.0
BIDEN FOR PRESIDENT,AE,2020-08-06,105.0
BIDEN FOR PRESIDENT,AE,2020-08-07,150.0
BIDEN FOR PRESIDENT,AE,2020-08-08,175.0
BIDEN FOR PRESIDENT,AE,2020-08-09,1360.0
BIDEN FOR PRESIDENT,AE,2020-08-10,265.0
BIDEN FOR PRESIDENT,AE,2020-08-11,1323.1200000000001
BIDEN FOR PRESIDENT,AE,2020-08-12,2944.58
BIDEN FOR PRESIDENT,AE,2020-08-13,1883.3100000000002
BIDEN FOR PRESIDENT,AE,2020-08-14,844.84
BIDEN FOR PRESIDENT,AE,2020-08-15,65.0
BIDEN FOR PRESIDENT,AE,2020-08-16,7481.889999999999
BIDEN FOR PRESIDENT,AE,2020-08-17,1008.11
BIDEN FOR PRESIDENT,AE,2020-08-18,602.27
BIDEN FOR PRESIDENT,AE,2020-08-19,1437.34
BIDEN FOR PRESIDENT,AE,2020-08-20,1259.5
BIDEN FOR PRESIDENT,AE,2020-08-21,1988.0
BIDEN FOR PRESIDENT,AE,2020-08-22,549.12
BIDEN FOR PRESIDENT,AE,2020-08-23,1697.0
BIDEN FOR PRESIDENT,AE,2020-08-24,1016.69
BIDEN FOR PRESIDENT,AE,2020-08-25,3385.0
BIDEN FOR PRESIDENT,AE,2020-08-26,5955.0
BIDEN FOR PRESIDENT,AE,2020-08-27,1030.0
BIDEN FOR PRESIDENT,AE,2020-08-28,975.0
BIDEN FOR PRESIDENT,AE,2020-08-29,3193.0
BIDEN FOR PRESIDENT,AE,2020-08-30,1061.75
BIDEN FOR PRESIDENT,AE,2020-08-31,1531.0
BIDEN FOR PRESIDENT,AE,2020-09-01,1161.8899999999999
BIDEN FOR PRESIDENT,AE,2020-09-02,300.0
BIDEN FOR PRESIDENT,AE,2020-09-03,303.0
BIDEN FOR PRESIDENT,AE,2020-09-04,500.0
BIDEN FOR PRESIDENT,AE,2020-09-05,4285.0
BIDEN FOR PRESIDENT,AE,2020-09-06,252.0
BIDEN FOR PRESIDENT,AE,2020-09-07,146.0
BIDEN FOR PRESIDENT,AE,2020-09-08,282.0
BIDEN FOR PRESIDENT,AE,2020-09-09,432.46
BIDEN FOR PRESIDENT,AE,2020-09-10,1665.0
BIDEN FOR PRESIDENT,AE,2020-09-11,1586.36
BIDEN FOR PRESIDENT,AE,2020-09-12,2800.0
BIDEN FOR PRESIDENT,AE,2020-09-13,1615.5
BIDEN FOR PRESIDENT,AE,2020-09-14,774.0
BIDEN FOR PRESIDENT,AE,2020-09-15,850.0
BIDEN FOR PRESIDENT,AE,2020-09-16,527.27
BIDEN FOR PRESIDENT,AE,2020-09-17,386.81
BIDEN FOR PRESIDENT,AE,2020-09-18,2915.0
BIDEN FOR PRESIDENT,AE,2020-09-19,8663.970000000001
BIDEN FOR PRESIDENT,AE,2020-09-20,9131.84
BIDEN FOR PRESIDENT,AE,2020-09-21,941.0
BIDEN FOR PRESIDENT,AE,2020-09-22,1855.0
BIDEN FOR PRESIDENT,AE,2020-09-23,1602.0
BIDEN FOR PRESIDENT,AE,2020-09-24,735.0
BIDEN FOR PRESIDENT,AE,2020-09-25,1638.13
BIDEN FOR PRESIDENT,AE,2020-09-26,855.51
BIDEN FOR PRESIDENT,AE,2020-09-27,913.0
BIDEN FOR PRESIDENT,AE,2020-09-28,3389.0
BIDEN FOR PRESIDENT,AE,2020-09-29,2115.71
BIDEN FOR PRESIDENT,AE,2020-09-30,4812.18
BIDEN FOR PRESIDENT,AE,2020-10-01,2115.9700000000003
BIDEN FOR PRESIDENT,AE,2020-10-02,310.0
BIDEN FOR PRESIDENT,AE,2020-10-03,249.86
BIDEN FOR PRESIDENT,AE,2020-10-04,1995.0
BIDEN FOR PRESIDENT,AE,2020-10-05,883.5
BIDEN FOR PRESIDENT,AE,2020-10-06,1030.6100000000001
BIDEN FOR PRESIDENT,AE,2020-10-07,1160.0
BIDEN FOR PRESIDENT,AE,2020-10-08,891.0
BIDEN FOR PRESIDENT,AE,2020-10-09,645.0
BIDEN FOR PRESIDENT,AE,2020-10-10,1464.93
BIDEN FOR PRESIDENT,AE,2020-10-11,570.0
BIDEN FOR PRESIDENT,AE,2020-10-12,4286.0
BIDEN FOR PRESIDENT,AE,2020-10-13,5105.0
BIDEN FOR PRESIDENT,AE,2020-10-14,2003.5
BIDEN FOR PRESIDENT,AK,2019-02-14,50.0
BIDEN FOR PRESIDENT,AK,2019-04-13,100.0
BIDEN FOR PRESIDENT,AK,2019-04-25,2120.0
BIDEN FOR PRESIDENT,AK,2019-04-29,250.0
BIDEN FOR PRESIDENT,AK,2019-04-30,10.0
BIDEN FOR PRESIDENT,AK,2019-05-01,250.0
BIDEN FOR PRESIDENT,AK,2019-05-02,120.0
BIDEN FOR PRESIDENT,AK,2019-05-07,5.0
BIDEN FOR PRESIDENT,AK,2019-05-08,250.0
BIDEN FOR PRESIDENT,AK,2019-05-10,50.0
BIDEN FOR PRESIDENT,AK,2019-05-16,255.0
BIDEN FOR PRESIDENT,AK,2019-05-17,5.0
BIDEN FOR PRESIDENT,AK,2019-05-21,300.0
BIDEN FOR PRESIDENT,AK,2019-05-24,50.0
BIDEN FOR PRESIDENT,AK,2019-05-25,50.0
BIDEN FOR PRESIDENT,AK,2019-05-30,100.0
BIDEN FOR PRESIDENT,AK,2019-06-02,20.0
BIDEN FOR PRESIDENT,AK,2019-06-06,25.0
BIDEN FOR PRESIDENT,AK,2019-06-10,10.0
BIDEN FOR PRESIDENT,AK,2019-06-11,5.0
BIDEN FOR PRESIDENT,AK,2019-06-13,5.0
BIDEN FOR PRESIDENT,AK,2019-06-17,50.0
BIDEN FOR PRESIDENT,AK,2019-06-18,80.0
BIDEN FOR PRESIDENT,AK,2019-06-20,2.5
BIDEN FOR PRESIDENT,AK,2019-06-21,50.0
BIDEN FOR PRESIDENT,AK,2019-06-23,33.0
BIDEN FOR PRESIDENT,AK,2019-06-24,10.0
BIDEN FOR PRESIDENT,AK,2019-06-25,50.0
BIDEN FOR PRESIDENT,AK,2019-06-26,25.0
BIDEN FOR PRESIDENT,AK,2019-06-27,95.0
BIDEN FOR PRESIDENT,AK,2019-06-28,5.0
BIDEN FOR PRESIDENT,AK,2019-06-29,530.0
BIDEN FOR PRESIDENT,AK,2019-06-30,30.0
BIDEN FOR PRESIDENT,AK,2019-07-01,10.0
BIDEN FOR PRESIDENT,AK,2019-07-02,20.0
BIDEN FOR PRESIDENT,AK,2019-07-03,10.0
BIDEN FOR PRESIDENT,AK,2019-07-05,50.0
BIDEN FOR PRESIDENT,AK,2019-07-07,130.0
BIDEN FOR PRESIDENT,AK,2019-07-08,100.0
BIDEN FOR PRESIDENT,AK,2019-07-09,45.0
BIDEN FOR PRESIDENT,AK,2019-07-13,57.0
BIDEN FOR PRESIDENT,AK,2019-07-14,50.0
BIDEN FOR PRESIDENT,AK,2019-07-15,20.0
BIDEN FOR PRESIDENT,AK,2019-07-16,105.0
BIDEN FOR PRESIDENT,AK,2019-07-19,20.0
BIDEN FOR PRESIDENT,AK,2019-07-21,100.0
BIDEN FOR PRESIDENT,AK,2019-07-22,15.0
BIDEN FOR PRESIDENT,AK,2019-07-23,55.0
BIDEN FOR PRESIDENT,AK,2019-07-25,80.0
BIDEN FOR PRESIDENT,AK,2019-07-26,550.0
BIDEN FOR PRESIDENT,AK,2019-07-27,30.0
BIDEN FOR PRESIDENT,AK,2019-07-28,30.0
BIDEN FOR PRESIDENT,AK,2019-07-29,133.0
BIDEN FOR PRESIDENT,AK,2019-07-30,60.0
BIDEN FOR PRESIDENT,AK,2019-07-31,125.0
BIDEN FOR PRESIDENT,AK,2019-08-01,110.0
BIDEN FOR PRESIDENT,AK,2019-08-02,30.0
BIDEN FOR PRESIDENT,AK,2019-08-03,125.0
BIDEN FOR PRESIDENT,AK,2019-08-05,50.0
BIDEN FOR PRESIDENT,AK,2019-08-06,20.0
BIDEN FOR PRESIDENT,AK,2019-08-07,25.0
BIDEN FOR PRESIDENT,AK,2019-08-08,48.0
BIDEN FOR PRESIDENT,AK,2019-08-09,60.0
BIDEN FOR PRESIDENT,AK,2019-08-10,100.0
BIDEN FOR PRESIDENT,AK,2019-08-11,75.0
BIDEN FOR PRESIDENT,AK,2019-08-13,3.0
BIDEN FOR PRESIDENT,AK,2019-08-14,100.0
BIDEN FOR PRESIDENT,AK,2019-08-16,50.0
BIDEN FOR PRESIDENT,AK,2019-08-17,250.0
BIDEN FOR PRESIDENT,AK,2019-08-18,45.0
BIDEN FOR PRESIDENT,AK,2019-08-19,35.0
BIDEN FOR PRESIDENT,AK,2019-08-20,50.0
BIDEN FOR PRESIDENT,AK,2019-08-21,10.0
BIDEN FOR PRESIDENT,AK,2019-08-22,100.0
BIDEN FOR PRESIDENT,AK,2019-08-24,35.0
BIDEN FOR PRESIDENT,AK,2019-08-25,100.0
BIDEN FOR PRESIDENT,AK,2019-08-26,100.0
BIDEN FOR PRESIDENT,AK,2019-08-27,45.0
BIDEN FOR PRESIDENT,AK,2019-08-28,100.0
BIDEN FOR PRESIDENT,AK,2019-08-29,100.0
BIDEN FOR PRESIDENT,AK,2019-09-01,26.0
BIDEN FOR PRESIDENT,AK,2019-09-02,45.0
BIDEN FOR PRESIDENT,AK,2019-09-04,50.0
BIDEN FOR PRESIDENT,AK,2019-09-05,236.0
BIDEN FOR PRESIDENT,AK,2019-09-06,74.0
BIDEN FOR PRESIDENT,AK,2019-09-07,30.0
BIDEN FOR PRESIDENT,AK,2019-09-09,58.0
BIDEN FOR PRESIDENT,AK,2019-09-10,35.0
BIDEN FOR PRESIDENT,AK,2019-09-12,423.0
BIDEN FOR PRESIDENT,AK,2019-09-13,25.0
BIDEN FOR PRESIDENT,AK,2019-09-14,14.0
BIDEN FOR PRESIDENT,AK,2019-09-15,12.0
